customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_total,rfm_label
CLR-07299,158,11,1325.59,3,4,4,11,Loyal Customers
CLR-07300,32,3,217.77,4,2,1,7,New Customers
CLR-07301,85,2,187.8,3,1,1,5,Other
CLR-07302,354,5,658.79,2,3,3,8,At Risk
CLR-07303,115,16,1699.65,3,5,5,13,Loyal Customers
CLR-07304,771,7,1070.15,1,3,4,8,At Risk
CLR-07306,30,15,1485.04,4,5,5,14,Champions
CLR-07307,52,33,3802.13,4,5,5,14,Champions
CLR-07308,28,11,1561.55,5,4,5,14,Champions
CLR-07309,46,5,480.31,4,3,2,9,Potential Loyalists
CLR-07310,455,6,779.42,1,3,3,7,At Risk
CLR-07311,162,2,162.02,3,1,1,5,Other
CLR-07312,8,18,2012.02,5,5,5,15,Champions
CLR-07313,859,1,99.92,1,1,1,3,Lost
CLR-07314,381,2,246.7,2,1,1,4,Lost
CLR-07315,51,2,225.43,4,1,1,6,New Customers
CLR-07316,41,11,1309.14,4,4,4,12,Champions
CLR-07317,35,7,821.26,4,3,3,10,Loyal Customers
CLR-07318,224,14,1301.89,2,5,4,11,At Risk
CLR-07320,137,5,626.65,3,3,3,9,Loyal Customers
CLR-07321,568,4,324.15,1,2,2,5,Lost
CLR-07322,396,5,450.99,1,3,2,6,Other
CLR-07323,196,6,748.59,2,3,3,8,At Risk
CLR-07324,374,8,787.06,2,4,3,9,At Risk
CLR-07325,50,11,1324.64,4,4,4,12,Champions
CLR-07326,23,5,365.58,5,3,2,10,Potential Loyalists
CLR-07327,619,1,72.17,1,1,1,3,Lost
CLR-07328,103,14,1792.84,3,5,5,13,Loyal Customers
CLR-07329,899,1,76.9,1,1,1,3,Lost
CLR-07330,20,10,931.65,5,4,4,13,Champions
CLR-07331,155,7,657.37,3,3,3,9,Loyal Customers
CLR-07332,368,5,561.22,2,3,3,8,At Risk
CLR-07333,236,5,593.12,2,3,3,8,At Risk
CLR-07334,130,11,1149.16,3,4,4,11,Loyal Customers
CLR-07335,33,2,148.64,4,1,1,6,New Customers
CLR-07336,614,1,40.9,1,1,1,3,Lost
CLR-07337,31,1,44.73,4,1,1,6,New Customers
CLR-07338,421,6,570.42,1,3,3,7,At Risk
CLR-07339,14,1,179.01,5,1,1,7,New Customers
CLR-07340,74,19,1971.89,3,5,5,13,Loyal Customers
CLR-07341,523,5,591.73,1,3,3,7,At Risk
CLR-07343,227,8,962.13,2,4,4,10,At Risk
CLR-07344,50,9,1062.48,4,4,4,12,Champions
CLR-07345,28,29,2590.62,5,5,5,15,Champions
CLR-07346,147,16,1828.71,3,5,5,13,Loyal Customers
CLR-07347,19,25,2553.95,5,5,5,15,Champions
CLR-07348,77,25,2683.31,3,5,5,13,Loyal Customers
CLR-07349,211,17,1999.83,2,5,5,12,At Risk
CLR-07350,348,4,319.25,2,2,2,6,Lost
CLR-07351,444,2,435.7,1,1,2,4,Lost
CLR-07352,142,22,2146.2,3,5,5,13,Loyal Customers
CLR-07353,571,1,47.61,1,1,1,3,Lost
CLR-07354,27,5,353.03,5,3,2,10,Potential Loyalists
CLR-07355,4,13,1942.21,5,5,5,15,Champions
CLR-07356,178,6,1163.89,2,3,4,9,At Risk
CLR-07357,6,23,3420.71,5,5,5,15,Champions
CLR-07358,57,10,1126.14,4,4,4,12,Champions
CLR-07359,81,4,592.75,3,2,3,8,Potential Loyalists
CLR-07360,26,13,1286.35,5,5,4,14,Champions
CLR-07361,61,8,1267.78,4,4,4,12,Champions
CLR-07362,123,7,986.39,3,3,4,10,Loyal Customers
CLR-07363,124,9,694.33,3,4,3,10,Loyal Customers
CLR-07364,72,16,1393.1,3,5,4,12,Loyal Customers
CLR-07366,45,31,3929.18,4,5,5,14,Champions
CLR-07368,68,4,426.36,4,2,2,8,New Customers
CLR-07369,49,6,1059.07,4,3,4,11,Loyal Customers
CLR-07370,56,1,60.72,4,1,1,6,New Customers
CLR-07371,108,3,179.43,3,2,1,6,Other
CLR-07372,431,1,109.9,1,1,1,3,Lost
CLR-07373,101,19,2542.15,3,5,5,13,Loyal Customers
CLR-07374,7,8,725.83,5,4,3,12,Loyal Customers
CLR-07375,2,3,484.65,5,2,2,9,New Customers
CLR-07376,0,17,2321.84,5,5,5,15,Champions
CLR-07377,190,23,2113.21,2,5,5,12,At Risk
CLR-07378,508,5,491.05,1,3,2,6,Other
CLR-07379,113,10,1137.53,3,4,4,11,Loyal Customers
CLR-07380,873,1,62.91,1,1,1,3,Lost
CLR-07381,185,7,579.78,2,3,3,8,At Risk
CLR-07382,36,5,451.39,4,3,2,9,Potential Loyalists
CLR-07383,9,6,721.21,5,3,3,11,Loyal Customers
CLR-07384,0,8,1510.6,5,4,5,14,Champions
CLR-07385,59,9,827.89,4,4,3,11,Loyal Customers
CLR-07386,45,5,478.21,4,3,2,9,Potential Loyalists
CLR-07387,161,13,1691.61,3,5,5,13,Loyal Customers
CLR-07388,181,2,208.7,2,1,1,4,Lost
CLR-07389,78,7,715.99,3,3,3,9,Loyal Customers
CLR-07390,70,4,492.06,4,2,2,8,New Customers
CLR-07391,143,1,86.62,3,1,1,5,Other
CLR-07392,286,6,716.9,2,3,3,8,At Risk
CLR-07393,24,23,3429.47,5,5,5,15,Champions
CLR-07395,524,12,1408.67,1,4,4,9,At Risk
CLR-07396,9,21,2113.42,5,5,5,15,Champions
CLR-07397,55,10,940.04,4,4,4,12,Champions
CLR-07398,32,10,1192.03,4,4,4,12,Champions
CLR-07399,381,7,1088.09,2,3,4,9,At Risk
CLR-07400,63,1,133.8,4,1,1,6,New Customers
CLR-07401,34,6,706.37,4,3,3,10,Loyal Customers
CLR-07402,36,3,185.81,4,2,1,7,New Customers
CLR-07403,68,24,2499.2,4,5,5,14,Champions
CLR-07404,26,26,4310.15,5,5,5,15,Champions
CLR-07405,38,7,1005.52,4,3,4,11,Loyal Customers
CLR-07406,653,4,404.87,1,2,2,5,Lost
CLR-07407,816,6,637.27,1,3,3,7,At Risk
CLR-07408,249,7,673.32,2,3,3,8,At Risk
CLR-07409,31,5,693.0,4,3,3,10,Loyal Customers
CLR-07410,42,17,2401.63,4,5,5,14,Champions
CLR-07411,0,2,494.44,5,1,2,8,New Customers
CLR-07412,165,4,341.25,2,2,2,6,Lost
CLR-07414,414,5,353.17,1,3,2,6,Other
CLR-07415,0,28,2420.47,5,5,5,15,Champions
CLR-07416,88,4,745.07,3,2,3,8,Potential Loyalists
CLR-07417,194,8,1463.0,2,4,4,10,At Risk
CLR-07418,46,1,26.9,4,1,1,6,New Customers
CLR-07419,51,8,1287.07,4,4,4,12,Champions
CLR-07420,102,13,1155.64,3,5,4,12,Loyal Customers
CLR-07421,435,2,147.33,1,1,1,3,Lost
CLR-07422,10,7,769.33,5,3,3,11,Loyal Customers
CLR-07423,136,5,884.86,3,3,3,9,Loyal Customers
CLR-07424,68,4,331.84,4,2,2,8,New Customers
CLR-07425,69,2,118.8,4,1,1,6,New Customers
CLR-07426,562,1,123.04,1,1,1,3,Lost
CLR-07427,97,25,2664.87,3,5,5,13,Loyal Customers
CLR-07428,452,4,338.44,1,2,2,5,Lost
CLR-07429,44,1,235.62,4,1,1,6,New Customers
CLR-07430,15,25,2634.71,5,5,5,15,Champions
CLR-07431,279,1,65.9,2,1,1,4,Lost
CLR-07432,211,1,75.51,2,1,1,4,Lost
CLR-07433,584,5,733.29,1,3,3,7,At Risk
CLR-07434,569,3,249.55,1,2,1,4,Lost
CLR-07435,126,15,1106.63,3,5,4,12,Loyal Customers
CLR-07436,701,2,51.03,1,1,1,3,Lost
CLR-07438,31,1,45.52,4,1,1,6,New Customers
CLR-07439,20,7,671.29,5,3,3,11,Loyal Customers
CLR-07440,91,28,2795.76,3,5,5,13,Loyal Customers
CLR-07441,558,5,557.04,1,3,3,7,At Risk
CLR-07442,64,9,1072.37,4,4,4,12,Champions
CLR-07443,825,1,196.02,1,1,1,3,Lost
CLR-07444,382,5,458.8,2,3,2,7,Other
CLR-07445,12,14,1884.93,5,5,5,15,Champions
CLR-07446,68,11,1319.56,4,4,4,12,Champions
CLR-07447,1018,1,178.9,1,1,1,3,Lost
CLR-07448,1,8,1348.45,5,4,4,13,Champions
CLR-07449,18,3,662.85,5,2,3,10,New Customers
CLR-07450,214,12,1051.06,2,4,4,10,At Risk
CLR-07452,92,1,112.9,3,1,1,5,Other
CLR-07453,158,8,525.83,3,4,2,9,Potential Loyalists
CLR-07454,734,4,515.74,1,2,2,5,Lost
CLR-07455,5,4,504.64,5,2,2,9,New Customers
CLR-07456,43,1,132.86,4,1,1,6,New Customers
CLR-07457,539,5,423.5,1,3,2,6,Other
CLR-07458,560,1,85.9,1,1,1,3,Lost
CLR-07459,724,2,85.27,1,1,1,3,Lost
CLR-07460,115,3,349.4,3,2,2,7,Potential Loyalists
CLR-07461,466,15,2364.97,1,5,5,11,At Risk
CLR-07462,26,6,800.04,5,3,3,11,Loyal Customers
CLR-07463,97,8,1039.57,3,4,4,11,Loyal Customers
CLR-07464,43,1,303.9,4,1,2,7,New Customers
CLR-07465,559,7,532.5,1,3,3,7,At Risk
CLR-07466,16,6,902.64,5,3,4,12,Loyal Customers
CLR-07467,19,22,2140.69,5,5,5,15,Champions
CLR-07468,172,4,463.62,2,2,2,6,Lost
CLR-07469,275,5,381.4,2,3,2,7,Other
CLR-07470,524,1,46.32,1,1,1,3,Lost
CLR-07471,160,3,388.05,3,2,2,7,Potential Loyalists
CLR-07472,148,1,132.72,3,1,1,5,Other
CLR-07473,1045,1,98.82,1,1,1,3,Lost
CLR-07474,319,2,176.7,2,1,1,4,Lost
CLR-07475,174,3,616.15,2,2,3,7,Lost
CLR-07476,561,3,434.33,1,2,2,5,Lost
CLR-07477,54,1,70.46,4,1,1,6,New Customers
CLR-07478,64,1,81.9,4,1,1,6,New Customers
CLR-07479,257,14,1766.71,2,5,5,12,At Risk
CLR-07480,809,2,136.64,1,1,1,3,Lost
CLR-07481,421,5,914.68,1,3,4,8,At Risk
CLR-07482,363,6,839.22,2,3,3,8,At Risk
CLR-07483,62,14,1606.37,4,5,5,14,Champions
CLR-07484,844,1,27.9,1,1,1,3,Lost
CLR-07485,159,2,125.01,3,1,1,5,Other
CLR-07486,67,2,109.17,4,1,1,6,New Customers
CLR-07487,172,3,398.45,2,2,2,6,Lost
CLR-07488,1001,2,114.36,1,1,1,3,Lost
CLR-07489,114,2,128.62,3,1,1,5,Other
CLR-07490,49,2,330.22,4,1,2,7,New Customers
CLR-07491,25,2,99.11,5,1,1,7,New Customers
CLR-07492,7,17,2111.24,5,5,5,15,Champions
CLR-07493,512,1,34.9,1,1,1,3,Lost
CLR-07494,79,8,483.52,3,4,2,9,Potential Loyalists
CLR-07495,688,8,614.26,1,4,3,8,At Risk
CLR-07496,335,5,446.15,2,3,2,7,Other
CLR-07497,208,6,499.85,2,3,2,7,Other
CLR-07498,41,28,3014.1,4,5,5,14,Champions
CLR-07499,6,14,2082.65,5,5,5,15,Champions
CLR-07500,96,2,300.8,3,1,2,6,Potential Loyalists
CLR-07501,488,2,136.83,1,1,1,3,Lost
CLR-07502,266,16,1667.32,2,5,5,12,At Risk
CLR-07503,60,2,194.18,4,1,1,6,New Customers
CLR-07504,226,3,538.42,2,2,3,7,Lost
CLR-07505,79,3,258.59,3,2,2,7,Potential Loyalists
CLR-07506,67,4,403.6,4,2,2,8,New Customers
CLR-07507,90,26,2984.35,3,5,5,13,Loyal Customers
CLR-07508,64,17,1796.49,4,5,5,14,Champions
CLR-07509,69,3,227.52,4,2,1,7,New Customers
CLR-07510,20,11,1550.95,5,4,5,14,Champions
CLR-07511,16,1,107.7,5,1,1,7,New Customers
CLR-07512,14,17,1901.77,5,5,5,15,Champions
CLR-07513,57,15,1771.49,4,5,5,14,Champions
CLR-07514,94,1,135.92,3,1,1,5,Other
CLR-07515,21,5,703.71,5,3,3,11,Loyal Customers
CLR-07516,585,1,86.9,1,1,1,3,Lost
CLR-07517,65,3,521.73,4,2,2,8,New Customers
CLR-07518,237,3,413.22,2,2,2,6,Lost
CLR-07519,995,1,89.01,1,1,1,3,Lost
CLR-07520,29,24,2693.37,5,5,5,15,Champions
CLR-07521,58,8,834.53,4,4,3,11,Loyal Customers
CLR-07522,364,2,114.18,2,1,1,4,Lost
CLR-07523,52,7,1253.67,4,3,4,11,Loyal Customers
CLR-07524,17,5,665.48,5,3,3,11,Loyal Customers
CLR-07525,353,14,1833.97,2,5,5,12,At Risk
CLR-07526,478,8,855.98,1,4,3,8,At Risk
CLR-07527,66,2,439.7,4,1,2,7,New Customers
CLR-07528,272,12,1349.09,2,4,4,10,At Risk
CLR-07529,326,1,364.4,2,1,2,5,Lost
CLR-07530,18,16,1940.21,5,5,5,15,Champions
CLR-07531,32,9,837.23,4,4,3,11,Loyal Customers
CLR-07532,152,10,932.37,3,4,4,11,Loyal Customers
CLR-07533,313,6,613.29,2,3,3,8,At Risk
CLR-07534,14,7,1144.18,5,3,4,12,Loyal Customers
CLR-07535,691,5,527.23,1,3,2,6,Other
CLR-07536,599,3,216.83,1,2,1,4,Lost
CLR-07537,214,11,1735.61,2,4,5,11,At Risk
CLR-07538,81,10,927.16,3,4,4,11,Loyal Customers
CLR-07539,45,3,185.36,4,2,1,7,New Customers
CLR-07540,49,4,541.78,4,2,3,9,New Customers
CLR-07541,76,1,163.04,3,1,1,5,Other
CLR-07542,0,21,2618.64,5,5,5,15,Champions
CLR-07543,29,6,784.47,5,3,3,11,Loyal Customers
CLR-07544,53,12,1071.4,4,4,4,12,Champions
CLR-07545,55,14,2028.18,4,5,5,14,Champions
CLR-07546,227,9,1059.7,2,4,4,10,At Risk
CLR-07547,202,5,477.86,2,3,2,7,Other
CLR-07548,107,15,1518.34,3,5,5,13,Loyal Customers
CLR-07549,99,1,149.22,3,1,1,5,Other
CLR-07550,148,10,855.71,3,4,3,10,Loyal Customers
CLR-07551,18,1,61.9,5,1,1,7,New Customers
CLR-07552,111,9,1060.79,3,4,4,11,Loyal Customers
CLR-07553,475,2,91.23,1,1,1,3,Lost
CLR-07554,48,1,61.11,4,1,1,6,New Customers
CLR-07555,99,8,848.92,3,4,3,10,Loyal Customers
CLR-07556,22,8,631.21,5,4,3,12,Loyal Customers
CLR-07557,8,3,253.35,5,2,2,9,New Customers
CLR-07558,31,22,2300.19,4,5,5,14,Champions
CLR-07559,80,4,405.28,3,2,2,7,Potential Loyalists
CLR-07560,86,14,1456.86,3,5,4,12,Loyal Customers
CLR-07561,149,21,3135.42,3,5,5,13,Loyal Customers
CLR-07562,948,1,149.7,1,1,1,3,Lost
CLR-07563,94,11,1199.52,3,4,4,11,Loyal Customers
CLR-07564,467,9,822.64,1,4,3,8,At Risk
CLR-07565,219,5,436.97,2,3,2,7,Other
CLR-07566,763,1,60.83,1,1,1,3,Lost
CLR-07567,128,2,174.42,3,1,1,5,Other
CLR-07568,26,12,1421.57,5,4,4,13,Champions
CLR-07569,1,8,1335.14,5,4,4,13,Champions
CLR-07570,869,3,212.16,1,2,1,4,Lost
CLR-07571,36,14,1957.85,4,5,5,14,Champions
CLR-07572,49,10,1275.26,4,4,4,12,Champions
CLR-07573,542,1,122.32,1,1,1,3,Lost
CLR-07575,28,3,992.92,5,2,4,11,New Customers
CLR-07576,306,9,848.08,2,4,3,9,At Risk
CLR-07577,302,2,265.32,2,1,2,5,Lost
CLR-07578,56,4,388.97,4,2,2,8,New Customers
CLR-07579,314,4,254.25,2,2,2,6,Lost
CLR-07580,165,8,521.33,2,4,2,8,Other
CLR-07581,234,7,717.22,2,3,3,8,At Risk
CLR-07582,24,25,2982.28,5,5,5,15,Champions
CLR-07583,32,6,373.63,4,3,2,9,Potential Loyalists
CLR-07584,16,16,1429.83,5,5,4,14,Champions
CLR-07585,284,5,693.83,2,3,3,8,At Risk
CLR-07586,238,4,666.71,2,2,3,7,Lost
CLR-07587,149,13,1135.13,3,5,4,12,Loyal Customers
CLR-07588,173,1,84.64,2,1,1,4,Lost
CLR-07589,600,2,143.04,1,1,1,3,Lost
CLR-07590,45,7,537.06,4,3,3,10,Loyal Customers
CLR-07591,725,4,392.58,1,2,2,5,Lost
CLR-07592,92,2,219.98,3,1,1,5,Other
CLR-07593,77,21,2468.75,3,5,5,13,Loyal Customers
CLR-07594,75,9,1358.42,3,4,4,11,Loyal Customers
CLR-07595,2,5,1167.2,5,3,4,12,Loyal Customers
CLR-07596,27,5,535.2,5,3,3,11,Loyal Customers
CLR-07597,28,3,208.04,5,2,1,8,New Customers
CLR-07598,53,20,3343.04,4,5,5,14,Champions
CLR-07599,565,1,92.61,1,1,1,3,Lost
CLR-07600,13,5,789.74,5,3,3,11,Loyal Customers
CLR-07601,197,14,1346.54,2,5,4,11,At Risk
CLR-07602,406,2,201.31,1,1,1,3,Lost
CLR-07603,687,5,647.42,1,3,3,7,At Risk
CLR-07604,1,12,1721.59,5,4,5,14,Champions
CLR-07605,115,8,832.65,3,4,3,10,Loyal Customers
CLR-07606,360,5,226.95,2,3,1,6,Other
CLR-07607,25,3,238.14,5,2,1,8,New Customers
CLR-07608,45,20,2956.09,4,5,5,14,Champions
CLR-07609,23,20,3073.91,5,5,5,15,Champions
CLR-07610,394,10,1181.26,1,4,4,9,At Risk
CLR-07611,396,2,36.36,1,1,1,3,Lost
CLR-07612,15,19,2143.13,5,5,5,15,Champions
CLR-07613,168,3,202.13,2,2,1,5,Lost
CLR-07614,55,13,1580.11,4,5,5,14,Champions
CLR-07615,77,14,1253.92,3,5,4,12,Loyal Customers
CLR-07616,310,2,94.7,2,1,1,4,Lost
CLR-07617,122,1,168.13,3,1,1,5,Other
CLR-07618,47,3,228.66,4,2,1,7,New Customers
CLR-07619,470,7,675.68,1,3,3,7,At Risk
CLR-07620,63,8,928.81,4,4,4,12,Champions
CLR-07621,5,6,556.71,5,3,3,11,Loyal Customers
CLR-07622,271,11,1958.17,2,4,5,11,At Risk
CLR-07623,587,4,409.34,1,2,2,5,Lost
CLR-07624,89,11,1780.28,3,4,5,12,Loyal Customers
CLR-07625,570,3,260.7,1,2,2,5,Lost
CLR-07627,51,4,557.29,4,2,3,9,New Customers
CLR-07628,3,30,3067.64,5,5,5,15,Champions
CLR-07629,25,2,389.75,5,1,2,8,New Customers
CLR-07630,169,6,1546.59,2,3,5,10,At Risk
CLR-07631,351,2,104.78,2,1,1,4,Lost
CLR-07632,1000,1,50.9,1,1,1,3,Lost
CLR-07633,205,2,378.82,2,1,2,5,Lost
CLR-07634,275,6,837.12,2,3,3,8,At Risk
CLR-07635,27,5,603.3,5,3,3,11,Loyal Customers
CLR-07636,29,6,640.56,5,3,3,11,Loyal Customers
CLR-07637,71,25,2408.3,3,5,5,13,Loyal Customers
CLR-07638,354,1,122.32,2,1,1,4,Lost
CLR-07639,68,11,1385.35,4,4,4,12,Champions
CLR-07640,171,20,1630.18,2,5,5,12,At Risk
CLR-07641,75,4,335.6,3,2,2,7,Potential Loyalists
CLR-07642,45,11,1087.71,4,4,4,12,Champions
CLR-07643,118,2,358.5,3,1,2,6,Potential Loyalists
CLR-07644,87,13,2351.15,3,5,5,13,Loyal Customers
CLR-07647,477,3,408.02,1,2,2,5,Lost
CLR-07648,232,10,1525.03,2,4,5,11,At Risk
CLR-07649,611,2,158.21,1,1,1,3,Lost
CLR-07650,531,5,301.42,1,3,2,6,Other
CLR-07652,110,12,1136.26,3,4,4,11,Loyal Customers
CLR-07653,466,1,224.23,1,1,1,3,Lost
CLR-07654,175,15,2002.6,2,5,5,12,At Risk
CLR-07655,12,24,2736.45,5,5,5,15,Champions
CLR-07656,596,4,328.16,1,2,2,5,Lost
CLR-07657,91,3,242.03,3,2,1,6,Other
CLR-07658,119,4,367.38,3,2,2,7,Potential Loyalists
CLR-07659,129,7,1152.76,3,3,4,10,Loyal Customers
CLR-07660,375,2,363.02,2,1,2,5,Lost
CLR-07661,395,11,1126.19,1,4,4,9,At Risk
CLR-07662,12,17,1647.43,5,5,5,15,Champions
CLR-07663,322,1,74.9,2,1,1,4,Lost
CLR-07664,27,4,858.9,5,2,3,10,New Customers
CLR-07665,48,5,690.09,4,3,3,10,Loyal Customers
CLR-07666,397,3,658.62,1,2,3,6,Lost
CLR-07667,560,4,348.96,1,2,2,5,Lost
CLR-07668,9,11,1395.38,5,4,4,13,Champions
CLR-07669,507,5,499.14,1,3,2,6,Other
CLR-07670,5,36,3563.97,5,5,5,15,Champions
CLR-07671,179,2,144.74,2,1,1,4,Lost
CLR-07672,210,13,1361.8,2,5,4,11,At Risk
CLR-07673,184,6,538.36,2,3,3,8,At Risk
CLR-07674,34,4,624.24,4,2,3,9,New Customers
CLR-07675,231,9,1068.38,2,4,4,10,At Risk
CLR-07676,25,16,1700.66,5,5,5,15,Champions
CLR-07677,142,1,59.9,3,1,1,5,Other
CLR-07678,266,4,421.12,2,2,2,6,Lost
CLR-07679,60,1,186.06,4,1,1,6,New Customers
CLR-07680,45,13,1522.1,4,5,5,14,Champions
CLR-07681,210,6,596.88,2,3,3,8,At Risk
CLR-07682,192,5,384.95,2,3,2,7,Other
CLR-07683,74,10,1210.7,3,4,4,11,Loyal Customers
CLR-07684,96,11,1751.77,3,4,5,12,Loyal Customers
CLR-07685,358,2,138.8,2,1,1,4,Lost
CLR-07686,164,4,287.74,2,2,2,6,Lost
CLR-07687,24,7,772.62,5,3,3,11,Loyal Customers
CLR-07688,366,4,306.26,2,2,2,6,Lost
CLR-07689,53,31,3853.23,4,5,5,14,Champions
CLR-07690,522,1,111.9,1,1,1,3,Lost
CLR-07691,38,4,389.44,4,2,2,8,New Customers
CLR-07692,30,3,261.6,4,2,2,8,New Customers
CLR-07693,242,9,833.2,2,4,3,9,At Risk
CLR-07694,236,7,1110.17,2,3,4,9,At Risk
CLR-07696,185,8,1124.93,2,4,4,10,At Risk
CLR-07697,226,7,816.84,2,3,3,8,At Risk
CLR-07698,23,20,2488.21,5,5,5,15,Champions
CLR-07699,356,5,456.82,2,3,2,7,Other
CLR-07700,442,5,796.33,1,3,3,7,At Risk
CLR-07701,388,2,324.7,1,1,2,4,Lost
CLR-07702,443,17,1802.78,1,5,5,11,At Risk
CLR-07703,449,5,718.94,1,3,3,7,At Risk
CLR-07704,530,3,317.73,1,2,2,5,Lost
CLR-07705,205,5,584.46,2,3,3,8,At Risk
CLR-07706,42,18,2607.5,4,5,5,14,Champions
CLR-07707,304,7,935.55,2,3,4,9,At Risk
CLR-07708,239,1,491.7,2,1,2,5,Lost
CLR-07709,50,3,218.46,4,2,1,7,New Customers
CLR-07710,790,4,449.28,1,2,2,5,Lost
CLR-07711,63,6,464.7,4,3,2,9,Potential Loyalists
CLR-07712,24,23,3054.15,5,5,5,15,Champions
CLR-07713,67,9,1545.03,4,4,5,13,Champions
CLR-07714,379,4,328.95,2,2,2,6,Lost
CLR-07716,159,18,2360.56,3,5,5,13,Loyal Customers
CLR-07717,62,5,622.53,4,3,3,10,Loyal Customers
CLR-07718,203,2,173.52,2,1,1,4,Lost
CLR-07719,444,2,176.82,1,1,1,3,Lost
CLR-07720,103,9,939.37,3,4,4,11,Loyal Customers
CLR-07721,56,6,1016.64,4,3,4,11,Loyal Customers
CLR-07722,52,10,985.92,4,4,4,12,Champions
CLR-07723,483,5,709.87,1,3,3,7,At Risk
CLR-07724,129,1,46.9,3,1,1,5,Other
CLR-07725,471,12,1559.09,1,4,5,10,At Risk
CLR-07726,475,15,1724.22,1,5,5,11,At Risk
CLR-07727,170,11,737.41,2,4,3,9,At Risk
CLR-07728,62,15,1489.78,4,5,5,14,Champions
CLR-07729,377,2,115.7,2,1,1,4,Lost
CLR-07730,134,25,1950.01,3,5,5,13,Loyal Customers
CLR-07731,539,4,816.1,1,2,3,6,Lost
CLR-07732,471,5,480.55,1,3,2,6,Other
CLR-07733,485,2,212.8,1,1,1,3,Lost
CLR-07734,655,4,753.09,1,2,3,6,Lost
CLR-07735,116,1,263.9,3,1,2,6,Potential Loyalists
CLR-07736,1,18,2479.61,5,5,5,15,Champions
CLR-07737,392,1,91.8,1,1,1,3,Lost
CLR-07738,527,8,1452.05,1,4,4,9,At Risk
CLR-07739,26,20,2460.14,5,5,5,15,Champions
CLR-07740,100,23,2728.87,3,5,5,13,Loyal Customers
CLR-07741,489,7,436.78,1,3,2,6,Other
CLR-07742,344,1,153.77,2,1,1,4,Lost
CLR-07743,62,2,355.8,4,1,2,7,New Customers
CLR-07744,152,2,132.42,3,1,1,5,Other
CLR-07745,13,6,671.49,5,3,3,11,Loyal Customers
CLR-07746,536,2,366.7,1,1,2,4,Lost
CLR-07748,80,9,997.52,3,4,4,11,Loyal Customers
CLR-07749,377,6,555.77,2,3,3,8,At Risk
CLR-07750,51,4,352.51,4,2,2,8,New Customers
CLR-07751,176,2,218.8,2,1,1,4,Lost
CLR-07752,325,2,126.72,2,1,1,4,Lost
CLR-07753,44,21,2839.07,4,5,5,14,Champions
CLR-07754,51,12,1076.05,4,4,4,12,Champions
CLR-07755,14,8,1054.97,5,4,4,13,Champions
CLR-07756,294,2,128.52,2,1,1,4,Lost
CLR-07757,94,5,317.62,3,3,2,8,Potential Loyalists
CLR-07758,521,4,307.36,1,2,2,5,Lost
CLR-07759,97,1,22.41,3,1,1,5,Other
CLR-07760,84,1,99.81,3,1,1,5,Other
CLR-07761,108,18,2042.15,3,5,5,13,Loyal Customers
CLR-07762,71,3,317.62,3,2,2,7,Potential Loyalists
CLR-07763,74,22,2382.06,3,5,5,13,Loyal Customers
CLR-07764,104,26,2832.26,3,5,5,13,Loyal Customers
CLR-07765,272,9,746.28,2,4,3,9,At Risk
CLR-07766,48,5,342.38,4,3,2,9,Potential Loyalists
CLR-07767,10,2,908.48,5,1,4,10,New Customers
CLR-07768,137,7,1137.54,3,3,4,10,Loyal Customers
CLR-07769,350,6,810.95,2,3,3,8,At Risk
CLR-07770,129,5,643.13,3,3,3,9,Loyal Customers
CLR-07771,75,21,2804.77,3,5,5,13,Loyal Customers
CLR-07772,241,6,592.14,2,3,3,8,At Risk
CLR-07773,566,5,402.95,1,3,2,6,Other
CLR-07774,532,8,864.71,1,4,3,8,At Risk
CLR-07775,31,14,1582.25,4,5,5,14,Champions
CLR-07776,28,11,1381.63,5,4,4,13,Champions
CLR-07777,190,1,100.35,2,1,1,4,Lost
CLR-07778,206,8,1700.36,2,4,5,11,At Risk
CLR-07779,553,2,114.58,1,1,1,3,Lost
CLR-07780,260,4,502.24,2,2,2,6,Lost
CLR-07781,90,1,176.22,3,1,1,5,Other
CLR-07783,7,15,1752.92,5,5,5,15,Champions
CLR-07784,150,6,596.77,3,3,3,9,Loyal Customers
CLR-07785,387,2,349.35,1,1,2,4,Lost
CLR-07786,101,10,1057.47,3,4,4,11,Loyal Customers
CLR-07787,244,11,1123.58,2,4,4,10,At Risk
CLR-07788,380,5,376.56,2,3,2,7,Other
CLR-07789,24,2,161.82,5,1,1,7,New Customers
CLR-07790,6,4,302.74,5,2,2,9,New Customers
CLR-07791,31,26,2918.74,4,5,5,14,Champions
CLR-07792,27,10,940.9,5,4,4,13,Champions
CLR-07793,35,7,1239.65,4,3,4,11,Loyal Customers
CLR-07794,113,9,1116.41,3,4,4,11,Loyal Customers
CLR-07795,177,5,725.52,2,3,3,8,At Risk
CLR-07796,6,4,357.3,5,2,2,9,New Customers
CLR-07797,152,6,650.24,3,3,3,9,Loyal Customers
CLR-07798,35,26,2843.08,4,5,5,14,Champions
CLR-07799,77,10,1083.02,3,4,4,11,Loyal Customers
CLR-07800,667,8,981.05,1,4,4,9,At Risk
CLR-07801,38,12,1700.4,4,4,5,13,Champions
CLR-07802,635,4,199.99,1,2,1,4,Lost
CLR-07803,65,7,803.87,4,3,3,10,Loyal Customers
CLR-07804,119,13,1130.96,3,5,4,12,Loyal Customers
