customer_id,first_purchase,last_purchase,total_transactions,total_spent,avg_order_value,days_since_last,is_churned
CLR-07597,2022-12-18,2024-12-03,3,208.04,69.35,28,False
CLR-07598,2022-04-17,2024-11-08,20,3343.04,167.15,53,False
CLR-07599,2023-06-15,2023-06-15,1,92.61,92.61,565,True
CLR-07600,2023-11-29,2024-12-18,5,789.74,157.95,13,False
CLR-07601,2022-01-09,2024-06-17,14,1346.54,96.18,197,True
CLR-07602,2023-08-21,2023-11-21,2,201.31,100.66,406,True
CLR-07603,2022-07-06,2023-02-13,5,647.42,129.48,687,True
CLR-07604,2024-01-10,2024-12-30,12,1721.59,143.47,1,False
CLR-07605,2022-10-30,2024-09-07,8,832.65,104.08,115,False
CLR-07606,2022-01-03,2024-01-06,5,226.95,45.39,360,True
CLR-07607,2024-05-02,2024-12-06,3,238.14,79.38,25,False
CLR-07608,2022-01-08,2024-11-16,20,2956.09,147.8,45,False
CLR-07609,2022-01-18,2024-12-08,20,3073.91,153.7,23,False
CLR-07610,2022-04-12,2023-12-03,10,1181.26,118.13,394,True
CLR-07611,2022-07-14,2023-12-01,2,36.36,18.18,396,True
CLR-07612,2022-01-18,2024-12-16,19,2143.13,112.8,15,False
CLR-07613,2024-06-21,2024-07-16,3,202.13,67.38,168,False
CLR-07614,2022-02-13,2024-11-06,13,1580.11,121.55,55,False
CLR-07615,2022-01-24,2024-10-15,14,1253.92,89.57,77,False
CLR-07616,2022-09-27,2024-02-25,2,94.7,47.35,310,True
CLR-07617,2024-08-31,2024-08-31,1,168.13,168.13,122,False
CLR-07618,2023-12-06,2024-11-14,3,228.66,76.22,47,False
CLR-07619,2022-01-23,2023-09-18,7,675.68,96.53,470,True
CLR-07620,2023-08-31,2024-10-29,8,928.81,116.1,63,False
CLR-07621,2023-12-15,2024-12-26,6,556.71,92.79,5,False
CLR-07622,2022-05-09,2024-04-04,11,1958.17,178.02,271,True
CLR-07623,2022-02-02,2023-05-24,4,409.34,102.34,587,True
CLR-07624,2022-01-31,2024-10-03,11,1780.28,161.84,89,False
CLR-07625,2023-05-24,2023-06-10,3,260.7,86.9,570,True
CLR-07627,2024-07-19,2024-11-10,4,557.29,139.32,51,False
CLR-07628,2022-01-11,2024-12-28,30,3067.64,102.25,3,False
CLR-07629,2022-11-16,2024-12-06,2,389.75,194.88,25,False
CLR-07630,2022-07-15,2024-07-15,6,1546.59,257.76,169,False
CLR-07631,2022-01-09,2024-01-15,2,104.78,52.39,351,True
CLR-07632,2022-04-06,2022-04-06,1,50.9,50.9,1000,True
CLR-07633,2024-05-26,2024-06-09,2,378.82,189.41,205,True
CLR-07634,2022-12-06,2024-03-31,6,837.12,139.52,275,True
CLR-07635,2023-12-14,2024-12-04,5,603.3,120.66,27,False
CLR-07636,2023-09-15,2024-12-02,6,640.56,106.76,29,False
CLR-07637,2022-12-04,2024-10-21,25,2408.3,96.33,71,False
CLR-07638,2024-01-12,2024-01-12,1,122.32,122.32,354,True
CLR-07639,2022-09-02,2024-10-24,11,1385.35,125.94,68,False
CLR-07640,2022-06-26,2024-07-13,20,1630.18,81.51,171,False
CLR-07641,2023-10-19,2024-10-17,4,335.6,83.9,75,False
CLR-07642,2023-03-13,2024-11-16,11,1087.71,98.88,45,False
CLR-07643,2024-05-23,2024-09-04,2,358.5,179.25,118,False
CLR-07644,2022-02-24,2024-10-05,13,2351.15,180.86,87,False
CLR-07647,2023-02-08,2023-09-11,3,408.02,136.01,477,True
CLR-07648,2022-01-13,2024-05-13,10,1525.03,152.5,232,True
CLR-07649,2022-04-26,2023-04-30,2,158.21,79.1,611,True
CLR-07650,2023-05-22,2023-07-19,5,301.42,60.28,531,True
CLR-07652,2022-05-28,2024-09-12,12,1136.26,94.69,110,False
CLR-07653,2023-09-22,2023-09-22,1,224.23,224.23,466,True
CLR-07654,2022-07-15,2024-07-09,15,2002.6,133.51,175,False
CLR-07655,2022-01-08,2024-12-19,24,2736.45,114.02,12,False
CLR-07656,2022-11-06,2023-05-15,4,328.16,82.04,596,True
CLR-07657,2023-07-21,2024-10-01,3,242.03,80.68,91,False
CLR-07658,2022-06-09,2024-09-03,4,367.38,91.84,119,False
CLR-07659,2023-11-28,2024-08-24,7,1152.76,164.68,129,False
CLR-07660,2022-02-13,2023-12-22,2,363.02,181.51,375,True
CLR-07661,2022-01-28,2023-12-02,11,1126.19,102.38,395,True
CLR-07662,2022-06-11,2024-12-19,17,1647.43,96.91,12,False
CLR-07663,2024-02-13,2024-02-13,1,74.9,74.9,322,True
CLR-07664,2024-05-22,2024-12-04,4,858.9,214.73,27,False
CLR-07665,2024-05-17,2024-11-13,5,690.09,138.02,48,False
CLR-07666,2023-07-10,2023-11-30,3,658.62,219.54,397,True
CLR-07667,2022-08-14,2023-06-20,4,348.96,87.24,560,True
CLR-07668,2022-03-18,2024-12-22,11,1395.38,126.85,9,False
CLR-07669,2022-09-23,2023-08-12,5,499.14,99.83,507,True
CLR-07670,2022-02-08,2024-12-26,36,3563.97,99.0,5,False
CLR-07671,2023-06-08,2024-07-05,2,144.74,72.37,179,False
CLR-07672,2022-02-17,2024-06-04,13,1361.8,104.75,210,True
CLR-07673,2023-05-21,2024-06-30,6,538.36,89.73,184,True
CLR-07674,2023-11-22,2024-11-27,4,624.24,156.06,34,False
CLR-07675,2022-03-02,2024-05-14,9,1068.38,118.71,231,True
CLR-07676,2022-01-13,2024-12-06,16,1700.66,106.29,25,False
CLR-07677,2024-08-11,2024-08-11,1,59.9,59.9,142,False
CLR-07678,2023-07-01,2024-04-09,4,421.12,105.28,266,True
CLR-07679,2024-11-01,2024-11-01,1,186.06,186.06,60,False
CLR-07680,2022-04-23,2024-11-16,13,1522.1,117.08,45,False
CLR-07681,2022-04-04,2024-06-04,6,596.88,99.48,210,True
CLR-07682,2023-02-24,2024-06-22,5,384.95,76.99,192,True
CLR-07683,2022-01-24,2024-10-18,10,1210.7,121.07,74,False
CLR-07684,2024-01-11,2024-09-26,11,1751.77,159.25,96,False
CLR-07685,2023-09-18,2024-01-08,2,138.8,69.4,358,True
CLR-07686,2022-01-24,2024-07-20,4,287.74,71.94,164,False
CLR-07687,2023-12-26,2024-12-07,7,772.62,110.37,24,False
CLR-07688,2022-05-26,2023-12-31,4,306.26,76.56,366,True
CLR-07689,2022-03-09,2024-11-08,31,3853.23,124.3,53,False
CLR-07690,2023-07-28,2023-07-28,1,111.9,111.9,522,True
CLR-07691,2022-09-23,2024-11-23,4,389.44,97.36,38,False
CLR-07692,2024-08-31,2024-12-01,3,261.6,87.2,30,False
CLR-07693,2022-11-24,2024-05-03,9,833.2,92.58,242,True
CLR-07694,2023-03-07,2024-05-09,7,1110.17,158.6,236,True
CLR-07696,2022-06-06,2024-06-29,8,1124.93,140.62,185,True
CLR-07697,2023-01-20,2024-05-19,7,816.84,116.69,226,True
CLR-07698,2022-04-30,2024-12-08,20,2488.21,124.41,23,False
CLR-07699,2022-02-15,2024-01-10,5,456.82,91.36,356,True
CLR-07700,2022-08-28,2023-10-16,5,796.33,159.27,442,True
CLR-07701,2023-02-04,2023-12-09,2,324.7,162.35,388,True
CLR-07702,2022-02-16,2023-10-15,17,1802.78,106.05,443,True
CLR-07703,2022-10-02,2023-10-09,5,718.94,143.79,449,True
CLR-07704,2023-06-05,2023-07-20,3,317.73,105.91,530,True
CLR-07705,2022-10-28,2024-06-09,5,584.46,116.89,205,True
CLR-07706,2023-11-26,2024-11-19,18,2607.5,144.86,42,False
CLR-07707,2022-06-26,2024-03-02,7,935.55,133.65,304,True
CLR-07708,2024-05-06,2024-05-06,1,491.7,491.7,239,True
CLR-07709,2024-04-19,2024-11-11,3,218.46,72.82,50,False
CLR-07710,2022-04-02,2022-11-02,4,449.28,112.32,790,True
CLR-07711,2022-05-02,2024-10-29,6,464.7,77.45,63,False
CLR-07712,2022-03-17,2024-12-07,23,3054.15,132.79,24,False
CLR-07713,2022-12-14,2024-10-25,9,1545.03,171.67,67,False
CLR-07714,2022-05-17,2023-12-18,4,328.95,82.24,379,True
CLR-07716,2022-04-14,2024-07-25,18,2360.56,131.14,159,False
CLR-07717,2023-12-08,2024-10-30,5,622.53,124.51,62,False
CLR-07718,2023-06-24,2024-06-11,2,173.52,86.76,203,True
CLR-07719,2023-01-29,2023-10-14,2,176.82,88.41,444,True
CLR-07720,2022-05-11,2024-09-19,9,939.37,104.37,103,False
CLR-07721,2022-06-01,2024-11-05,6,1016.64,169.44,56,False
CLR-07722,2022-10-18,2024-11-09,10,985.92,98.59,52,False
CLR-07723,2022-02-28,2023-09-05,5,709.87,141.97,483,True
CLR-07724,2024-08-24,2024-08-24,1,46.9,46.9,129,False
CLR-07725,2022-01-28,2023-09-17,12,1559.09,129.92,471,True
CLR-07726,2022-01-16,2023-09-13,15,1724.22,114.95,475,True
CLR-07727,2023-04-16,2024-07-14,11,737.41,67.04,170,False
CLR-07728,2022-01-31,2024-10-30,15,1489.78,99.32,62,False
CLR-07729,2023-07-14,2023-12-20,2,115.7,57.85,377,True
CLR-07730,2022-01-09,2024-08-19,25,1950.01,78.0,134,False
CLR-07731,2022-09-17,2023-07-11,4,816.1,204.02,539,True
CLR-07732,2022-01-27,2023-09-17,5,480.55,96.11,471,True
CLR-07733,2023-08-04,2023-09-03,2,212.8,106.4,485,True
CLR-07734,2022-07-01,2023-03-17,4,753.09,188.27,655,True
CLR-07735,2024-09-06,2024-09-06,1,263.9,263.9,116,False
CLR-07736,2022-01-10,2024-12-30,18,2479.61,137.76,1,False
CLR-07737,2023-12-05,2023-12-05,1,91.8,91.8,392,True
CLR-07738,2022-01-07,2023-07-23,8,1452.05,181.51,527,True
CLR-07739,2022-03-24,2024-12-05,20,2460.14,123.01,26,False
CLR-07740,2022-04-18,2024-09-22,23,2728.87,118.65,100,False
CLR-07741,2022-01-23,2023-08-30,7,436.78,62.4,489,True
CLR-07742,2024-01-22,2024-01-22,1,153.77,153.77,344,True
CLR-07743,2024-10-24,2024-10-30,2,355.8,177.9,62,False
CLR-07744,2024-05-16,2024-08-01,2,132.42,66.21,152,False
CLR-07745,2022-04-29,2024-12-18,6,671.49,111.92,13,False
CLR-07746,2023-04-05,2023-07-14,2,366.7,183.35,536,True
CLR-07748,2022-01-01,2024-10-12,9,997.52,110.84,80,False
CLR-07749,2023-01-27,2023-12-20,6,555.77,92.63,377,True
CLR-07750,2022-08-23,2024-11-10,4,352.51,88.13,51,False
CLR-07751,2023-10-20,2024-07-08,2,218.8,109.4,176,False
CLR-07752,2023-02-14,2024-02-10,2,126.72,63.36,325,True
CLR-07753,2023-01-29,2024-11-17,21,2839.07,135.19,44,False
CLR-07754,2022-06-02,2024-11-10,12,1076.05,89.67,51,False
CLR-07755,2022-03-21,2024-12-17,8,1054.97,131.87,14,False
CLR-07756,2022-01-08,2024-03-12,2,128.52,64.26,294,True
CLR-07757,2023-06-07,2024-09-28,5,317.62,63.52,94,False
CLR-07758,2022-05-21,2023-07-29,4,307.36,76.84,521,True
CLR-07759,2024-09-25,2024-09-25,1,22.41,22.41,97,False
CLR-07760,2024-10-08,2024-10-08,1,99.81,99.81,84,False
CLR-07761,2023-05-01,2024-09-14,18,2042.15,113.45,108,False
CLR-07762,2024-06-29,2024-10-21,3,317.62,105.87,71,False
CLR-07763,2022-02-08,2024-10-18,22,2382.06,108.28,74,False
CLR-07764,2022-01-10,2024-09-18,26,2832.26,108.93,104,False
CLR-07765,2022-09-09,2024-04-03,9,746.28,82.92,272,True
CLR-07766,2022-08-02,2024-11-13,5,342.38,68.48,48,False
CLR-07767,2024-08-08,2024-12-21,2,908.48,454.24,10,False
CLR-07768,2022-03-02,2024-08-16,7,1137.54,162.51,137,False
CLR-07769,2022-03-29,2024-01-16,6,810.95,135.16,350,True
CLR-07770,2023-08-10,2024-08-24,5,643.13,128.63,129,False
CLR-07771,2022-03-19,2024-10-17,21,2804.77,133.56,75,False
CLR-07772,2023-06-26,2024-05-04,6,592.14,98.69,241,True
CLR-07773,2022-07-25,2023-06-14,5,402.95,80.59,566,True
CLR-07774,2022-01-28,2023-07-18,8,864.71,108.09,532,True
CLR-07775,2022-04-03,2024-11-30,14,1582.25,113.02,31,False
CLR-07776,2022-01-16,2024-12-03,11,1381.63,125.6,28,False
CLR-07777,2024-06-24,2024-06-24,1,100.35,100.35,190,True
CLR-07778,2022-01-19,2024-06-08,8,1700.36,212.54,206,True
CLR-07779,2023-03-04,2023-06-27,2,114.58,57.29,553,True
CLR-07780,2022-10-14,2024-04-15,4,502.24,125.56,260,True
CLR-07781,2024-10-02,2024-10-02,1,176.22,176.22,90,False
CLR-07783,2022-01-20,2024-12-24,15,1752.92,116.86,7,False
CLR-07784,2022-03-15,2024-08-03,6,596.77,99.46,150,False
CLR-07785,2023-01-25,2023-12-10,2,349.35,174.68,387,True
CLR-07786,2022-01-01,2024-09-21,10,1057.47,105.75,101,False
CLR-07787,2022-01-07,2024-05-01,11,1123.58,102.14,244,True
CLR-07788,2022-03-06,2023-12-17,5,376.56,75.31,380,True
CLR-07789,2022-06-01,2024-12-07,2,161.82,80.91,24,False
CLR-07790,2022-05-25,2024-12-25,4,302.74,75.68,6,False
CLR-07791,2022-01-17,2024-11-30,26,2918.74,112.26,31,False
CLR-07792,2023-05-18,2024-12-04,10,940.9,94.09,27,False
CLR-07793,2023-11-24,2024-11-26,7,1239.65,177.09,35,False
CLR-07794,2022-05-19,2024-09-09,9,1116.41,124.05,113,False
CLR-07795,2022-04-04,2024-07-07,5,725.52,145.1,177,False
CLR-07796,2024-06-07,2024-12-25,4,357.3,89.32,6,False
CLR-07797,2024-02-02,2024-08-01,6,650.24,108.37,152,False
CLR-07798,2022-02-19,2024-11-26,26,2843.08,109.35,35,False
CLR-07799,2022-10-10,2024-10-15,10,1083.02,108.3,77,False
CLR-07800,2022-01-21,2023-03-05,8,981.05,122.63,667,True
CLR-07801,2023-04-27,2024-11-23,12,1700.4,141.7,38,False
CLR-07802,2022-11-17,2023-04-06,4,199.99,50.0,635,True
CLR-07803,2022-05-06,2024-10-27,7,803.87,114.84,65,False
CLR-07804,2022-04-25,2024-09-03,13,1130.96,87.0,119,False
CLR-07805,2024-01-08,2024-06-29,2,294.23,147.12,185,True
CLR-07806,2022-01-19,2024-05-17,10,1411.0,141.1,228,True
CLR-07807,2024-10-11,2024-11-25,2,124.01,62.0,36,False
CLR-07808,2024-06-02,2024-11-06,2,265.48,132.74,55,False
CLR-07809,2023-09-29,2024-09-28,5,399.86,79.97,94,False
CLR-07810,2022-02-19,2024-10-06,11,2015.13,183.19,86,False
CLR-07811,2022-09-26,2024-07-08,11,1079.09,98.1,176,False
CLR-07812,2024-11-25,2024-12-23,2,164.42,82.21,8,False
CLR-07813,2022-08-29,2023-08-08,5,738.68,147.74,511,True
CLR-07814,2022-01-26,2024-05-04,10,1046.21,104.62,241,True
CLR-07815,2022-02-01,2024-11-22,16,2437.66,152.35,39,False
CLR-07816,2022-04-09,2023-11-27,5,560.72,112.14,400,True
CLR-07817,2024-01-08,2024-11-12,4,344.92,86.23,49,False
CLR-07818,2022-04-24,2024-10-02,10,1497.81,149.78,90,False
CLR-07819,2022-03-29,2024-11-12,14,1532.84,109.49,49,False
CLR-07820,2024-11-23,2024-11-23,1,229.35,229.35,38,False
CLR-07821,2022-03-05,2024-07-25,10,1234.29,123.43,159,False
CLR-07822,2022-01-23,2024-02-01,7,862.3,123.19,334,True
CLR-07823,2022-01-26,2024-10-02,9,710.75,78.97,90,False
CLR-07824,2023-11-25,2024-06-23,3,300.96,100.32,191,True
CLR-07825,2023-05-27,2023-05-27,1,96.72,96.72,584,True
CLR-07826,2022-06-30,2024-08-16,15,2318.44,154.56,137,False
CLR-07827,2022-04-20,2022-04-20,1,45.9,45.9,986,True
CLR-07828,2023-11-21,2024-05-03,2,80.8,40.4,242,True
CLR-07829,2022-08-16,2023-10-01,5,663.55,132.71,457,True
CLR-07830,2022-02-08,2024-10-01,16,1792.11,112.01,91,False
CLR-07831,2022-01-24,2024-11-25,12,1370.08,114.17,36,False
CLR-07832,2022-04-01,2024-12-18,8,834.19,104.27,13,False
CLR-07833,2022-09-12,2024-09-26,8,922.31,115.29,96,False
CLR-07834,2023-07-30,2024-11-29,5,625.12,125.02,32,False
CLR-07835,2022-01-08,2022-11-11,6,775.95,129.33,781,True
CLR-07836,2024-06-12,2024-11-19,3,437.38,145.79,42,False
CLR-07837,2022-02-05,2023-06-24,7,961.92,137.42,556,True
CLR-07838,2023-02-06,2023-02-06,1,156.42,156.42,694,True
CLR-07839,2024-05-03,2024-11-28,4,637.65,159.41,33,False
CLR-07840,2022-05-09,2023-01-15,2,173.02,86.51,716,True
CLR-07841,2022-01-13,2024-12-16,18,1857.04,103.17,15,False
CLR-07842,2023-10-18,2024-10-19,9,1523.75,169.31,73,False
CLR-07843,2023-11-12,2024-01-11,2,209.41,104.7,355,True
CLR-07845,2022-04-24,2022-11-01,2,323.12,161.56,791,True
CLR-07846,2024-04-28,2024-11-06,3,393.24,131.08,55,False
CLR-07847,2022-09-02,2024-11-08,24,3135.38,130.64,53,False
CLR-07848,2024-11-12,2024-11-12,1,131.18,131.18,49,False
CLR-07849,2022-03-10,2023-12-29,10,1181.04,118.1,368,True
CLR-07850,2022-05-20,2024-10-22,11,1055.67,95.97,70,False
CLR-07851,2023-11-24,2024-11-04,3,437.24,145.75,57,False
CLR-07852,2023-12-08,2024-05-20,3,402.45,134.15,225,True
CLR-07853,2024-05-23,2024-05-23,1,58.41,58.41,222,True
CLR-07854,2024-04-22,2024-04-22,1,264.95,264.95,253,True
CLR-07855,2022-05-15,2024-11-16,6,719.52,119.92,45,False
CLR-07856,2022-04-30,2024-12-11,5,513.98,102.8,20,False
CLR-07857,2022-04-19,2024-09-11,5,485.34,97.07,111,False
CLR-07858,2022-03-10,2024-07-25,7,596.85,85.26,159,False
CLR-07859,2023-06-30,2024-12-04,5,1212.81,242.56,27,False
CLR-07860,2022-02-08,2023-05-11,6,691.71,115.29,600,True
CLR-07861,2023-03-21,2024-12-16,4,733.65,183.41,15,False
CLR-07862,2022-05-20,2024-12-25,9,1537.08,170.79,6,False
CLR-07863,2022-03-08,2024-12-27,7,831.07,118.72,4,False
CLR-07864,2023-04-08,2024-05-11,6,1175.28,195.88,234,True
CLR-07865,2022-04-11,2024-12-22,27,3024.34,112.01,9,False
CLR-07866,2023-10-03,2024-12-25,4,550.46,137.62,6,False
CLR-07868,2022-04-12,2024-11-22,3,556.94,185.65,39,False
CLR-07869,2024-09-12,2024-11-12,2,175.04,87.52,49,False
CLR-07870,2022-04-23,2024-03-16,12,1432.01,119.33,290,True
CLR-07871,2022-06-11,2024-06-03,8,558.23,69.78,211,True
CLR-07872,2023-05-19,2024-07-29,2,193.82,96.91,155,False
CLR-07873,2022-05-25,2024-11-15,4,446.05,111.51,46,False
CLR-07874,2022-04-03,2024-07-11,9,1165.58,129.51,173,False
CLR-07875,2022-05-14,2024-12-16,10,868.61,86.86,15,False
CLR-07876,2022-03-11,2024-10-31,17,1992.32,117.2,61,False
CLR-07877,2022-02-19,2024-12-06,16,1467.17,91.7,25,False
CLR-07878,2022-11-01,2024-05-22,4,395.85,98.96,223,True
CLR-07879,2022-02-12,2023-03-31,7,538.46,76.92,641,True
CLR-07880,2022-04-23,2024-10-22,11,1710.44,155.49,70,False
CLR-07881,2024-09-14,2024-09-18,2,292.44,146.22,104,False
CLR-07882,2024-10-24,2024-10-24,1,165.9,165.9,68,False
CLR-07883,2022-01-17,2024-11-16,13,1555.28,119.64,45,False
CLR-07884,2022-01-17,2024-09-12,14,1536.79,109.77,110,False
CLR-07885,2022-04-20,2023-12-06,8,657.95,82.24,391,True
CLR-07886,2023-04-27,2023-06-03,2,187.04,93.52,577,True
CLR-07887,2022-07-02,2022-07-02,1,104.31,104.31,913,True
CLR-07888,2022-12-10,2024-12-08,13,1336.13,102.78,23,False
CLR-07889,2022-11-08,2023-03-07,2,184.42,92.21,665,True
CLR-07890,2024-07-30,2024-11-16,3,189.38,63.13,45,False
CLR-07891,2022-12-14,2024-10-31,3,495.36,165.12,61,False
CLR-07892,2024-11-30,2024-11-30,1,99.92,99.92,31,False
CLR-07893,2022-02-09,2024-12-21,19,2167.78,114.09,10,False
CLR-07894,2022-07-29,2024-08-13,9,961.76,106.86,140,False
CLR-07895,2024-09-22,2024-09-22,1,190.24,190.24,100,False
CLR-07896,2022-01-30,2024-12-02,17,1428.84,84.05,29,False
CLR-07897,2022-04-16,2024-08-26,13,1258.15,96.78,127,False
CLR-07898,2023-09-09,2024-08-18,10,931.62,93.16,135,False
CLR-07899,2022-12-26,2024-12-22,11,1246.57,113.32,9,False
CLR-07900,2022-06-04,2024-11-13,7,1152.58,164.65,48,False
CLR-07901,2024-05-19,2024-05-19,1,160.9,160.9,226,True
CLR-07902,2023-02-03,2024-01-03,5,687.42,137.48,363,True
CLR-07903,2022-04-02,2023-06-07,12,1281.94,106.83,573,True
CLR-07904,2022-04-20,2023-11-02,15,1889.18,125.95,425,True
CLR-07905,2022-01-11,2023-07-14,5,894.97,178.99,536,True
CLR-07906,2022-09-13,2024-09-25,28,2764.32,98.73,97,False
CLR-07907,2022-05-16,2024-03-11,5,460.68,92.14,295,True
CLR-07908,2023-03-06,2024-09-23,7,563.32,80.47,99,False
CLR-07909,2022-01-03,2024-10-04,11,1363.26,123.93,88,False
CLR-07910,2022-02-24,2023-06-22,3,182.34,60.78,558,True
CLR-07911,2024-05-31,2024-05-31,1,51.9,51.9,214,True
CLR-07912,2022-06-19,2024-07-08,11,1274.83,115.89,176,False
CLR-07913,2023-09-25,2024-08-09,3,479.12,159.71,144,False
CLR-07915,2023-07-25,2024-03-17,2,164.14,82.07,289,True
CLR-07916,2024-09-24,2024-12-18,2,169.97,84.98,13,False
CLR-07917,2023-01-04,2023-01-04,1,36.67,36.67,727,True
CLR-07918,2022-01-15,2024-12-20,22,2612.46,118.75,11,False
CLR-07919,2022-07-05,2024-03-29,4,722.56,180.64,277,True
CLR-07920,2024-09-12,2024-09-12,1,48.51,48.51,110,False
CLR-07921,2022-02-17,2024-12-27,23,3109.59,135.2,4,False
CLR-07922,2022-01-04,2024-10-19,23,3069.65,133.46,73,False
CLR-07923,2022-01-12,2024-11-26,26,2051.03,78.89,35,False
CLR-07924,2022-03-23,2024-04-21,10,780.51,78.05,254,True
CLR-07925,2022-03-15,2024-03-24,4,360.3,90.08,282,True
CLR-07926,2022-04-25,2024-09-27,6,663.86,110.64,95,False
CLR-07927,2022-03-16,2024-12-16,17,2235.48,131.5,15,False
CLR-07928,2024-06-10,2024-11-24,2,347.08,173.54,37,False
CLR-07929,2022-03-25,2024-12-23,27,2701.72,100.06,8,False
CLR-07930,2022-02-20,2024-12-10,16,2025.86,126.62,21,False
CLR-07931,2024-07-02,2024-12-11,3,396.91,132.3,20,False
CLR-07932,2023-11-17,2024-12-14,8,676.6,84.58,17,False
CLR-07933,2022-07-24,2024-01-06,11,1285.49,116.86,360,True
CLR-07934,2022-11-03,2024-11-07,4,438.1,109.52,54,False
CLR-07935,2022-04-22,2024-07-07,5,324.24,64.85,177,False
CLR-07936,2022-10-16,2022-10-16,1,139.8,139.8,807,True
CLR-07937,2023-01-09,2024-11-02,11,923.07,83.92,59,False
CLR-07938,2022-05-16,2024-06-12,5,567.89,113.58,202,True
CLR-07939,2022-09-23,2024-12-21,11,1495.58,135.96,10,False
CLR-07940,2024-06-08,2024-11-10,4,347.99,87.0,51,False
CLR-07941,2022-04-19,2024-10-06,2,83.8,41.9,86,False
CLR-07942,2023-09-03,2023-11-26,2,243.14,121.57,401,True
CLR-07943,2022-05-07,2024-12-07,14,1280.35,91.45,24,False
CLR-07944,2022-03-24,2024-12-29,20,2236.38,111.82,2,False
CLR-07945,2024-04-28,2024-12-18,2,704.64,352.32,13,False
CLR-07946,2022-03-18,2023-05-29,5,393.76,78.75,582,True
CLR-07948,2022-01-13,2023-09-04,22,2253.15,102.42,484,True
CLR-07949,2022-06-23,2024-12-24,10,1386.25,138.62,7,False
CLR-07950,2022-01-07,2024-06-20,10,897.62,89.76,194,True
CLR-07951,2022-01-22,2024-11-13,32,3321.03,103.78,48,False
CLR-07952,2022-03-05,2024-12-30,34,3531.81,103.88,1,False
CLR-07953,2022-02-26,2024-10-20,32,3724.72,116.4,72,False
CLR-07954,2023-04-05,2024-12-17,11,1464.12,133.1,14,False
CLR-07956,2022-03-14,2024-11-29,23,1968.67,85.59,32,False
CLR-07957,2024-10-20,2024-10-20,1,128.61,128.61,72,False
CLR-07958,2022-07-03,2024-10-08,7,1104.11,157.73,84,False
CLR-07959,2023-01-15,2024-08-09,5,773.14,154.63,144,False
CLR-07960,2022-05-05,2024-11-30,9,1123.04,124.78,31,False
CLR-07961,2022-11-05,2024-08-20,14,1283.06,91.65,133,False
CLR-07962,2023-11-29,2024-11-15,10,928.05,92.8,46,False
CLR-07963,2022-03-27,2023-12-08,6,753.25,125.54,389,True
CLR-07964,2022-03-16,2024-12-21,18,3122.24,173.46,10,False
CLR-07965,2024-04-18,2024-10-12,3,217.12,72.37,80,False
CLR-07966,2023-10-28,2024-10-08,3,385.85,128.62,84,False
CLR-07967,2022-02-18,2024-12-17,14,1391.48,99.39,14,False
CLR-07968,2022-10-16,2022-10-16,1,94.9,94.9,807,True
CLR-07969,2022-11-01,2024-05-03,6,524.84,87.47,242,True
CLR-07970,2024-09-27,2024-09-27,1,161.7,161.7,95,False
CLR-07971,2022-06-09,2024-12-08,18,1857.52,103.2,23,False
CLR-07972,2022-09-19,2023-10-26,18,2008.94,111.61,432,True
CLR-07973,2022-01-24,2024-01-21,14,1324.68,94.62,345,True
CLR-07974,2022-05-21,2024-10-08,13,1701.99,130.92,84,False
CLR-07975,2022-04-08,2022-04-08,1,75.9,75.9,998,True
CLR-07976,2022-11-19,2024-12-28,13,1644.26,126.48,3,False
CLR-07978,2024-01-01,2024-09-09,3,459.91,153.3,113,False
CLR-07979,2022-11-11,2024-09-04,9,727.75,80.86,118,False
CLR-07980,2022-01-09,2024-05-31,4,255.91,63.98,214,True
CLR-07981,2023-05-25,2024-08-17,9,1316.76,146.31,136,False
CLR-07982,2023-01-26,2023-03-17,2,67.53,33.76,655,True
CLR-07983,2022-06-13,2023-03-07,4,201.71,50.43,665,True
CLR-07984,2023-09-13,2024-02-19,3,306.46,102.15,316,True
CLR-07985,2022-07-25,2024-03-17,2,137.02,68.51,289,True
CLR-07986,2022-07-03,2023-02-04,2,269.8,134.9,696,True
CLR-07987,2022-12-27,2022-12-27,1,71.92,71.92,735,True
CLR-07988,2022-11-05,2024-06-14,8,698.81,87.35,200,True
CLR-07989,2022-10-01,2023-05-11,5,591.92,118.38,600,True
CLR-07990,2022-06-16,2024-08-29,3,573.53,191.18,124,False
CLR-07991,2022-07-20,2024-09-12,11,1556.11,141.46,110,False
CLR-07992,2022-01-01,2024-10-09,13,1410.08,108.47,83,False
CLR-07993,2022-08-23,2024-02-18,6,1028.29,171.38,317,True
CLR-07994,2022-12-03,2024-12-02,5,485.4,97.08,29,False
CLR-07995,2024-04-23,2024-04-23,1,53.9,53.9,252,True
CLR-07996,2023-05-25,2024-11-12,14,1648.1,117.72,49,False
CLR-07997,2022-10-11,2023-12-25,2,485.31,242.66,372,True
CLR-07998,2023-06-07,2024-06-03,5,731.49,146.3,211,True
CLR-08000,2024-05-07,2024-08-25,2,190.02,95.01,128,False
CLR-08001,2022-01-08,2024-12-15,16,1738.15,108.63,16,False
CLR-08002,2022-04-12,2024-07-03,5,381.83,76.37,181,True
CLR-08003,2022-03-03,2023-07-09,7,807.36,115.34,541,True
CLR-08004,2023-10-23,2023-11-30,3,264.18,88.06,397,True
CLR-08005,2022-08-12,2024-10-02,10,1224.19,122.42,90,False
